11/05/2017;100;A;KWD;10,16890000;10,19090000;0,30430000;0,30490000
11/05/2017;105;A;BHD;8,21760000;8,23230000;0,37670000;0,37730000
11/05/2017;115;A;IQD;0,00265200;0,00265700;1167,00000000;1169,00000000
11/05/2017;125;A;JOD;4,37060000;4,37450000;0,70890000;0,70940000
11/05/2017;130;A;LYD;2,19070000;2,20200000;1,40830000;1,41530000
11/05/2017;132;A;MKD;0,05500000;0,05558000;55,80000000;56,37000000
11/05/2017;133;A;RSD;0,02764000;0,02769000;112,01000000;112,17000000
11/05/2017;134;A;SDG;0,46320000;0,46560000;6,66020000;6,69320000
11/05/2017;135;A;TND;1,28430000;1,28540000;2,41260000;2,41410000
11/05/2017;136;A;SSP;0,02598000;0,02643000;117,32900000;119,32900000
11/05/2017;138;B;SDR;4,24890000;4,24970000;1,37040000;1,37040000
11/05/2017;139;A;MAD;0,31390000;0,31400000;9,87680000;9,87880000
11/05/2017;145;A;AED;0,84410000;0,84450000;3,67230000;3,67330000
11/05/2017;148;A;STD;0,00013630;0,00014100;22000,00000000;22750,00000000
11/05/2017;150;B;AUD;2,30180000;2,30260000;0,74240000;0,74250000
11/05/2017;155;A;BSD;3,10050000;3,10110000;1,00000000;1,00000000
11/05/2017;160;A;BMD;3,10050000;3,10110000;1,00000000;1,00000000
11/05/2017;165;A;CAD;2,27130000;2,27240000;1,36470000;1,36510000
11/05/2017;170;A;GYD;0,01487000;0,01506000;205,98000000;208,44000000
11/05/2017;173;A;NAD;0,23520000;0,23530000;13,18000000;13,18500000
11/05/2017;175;A;BBD;1,54630000;1,55200000;1,99810000;2,00510000
11/05/2017;180;A;BZD;1,52490000;1,55190000;1,99820000;2,03320000
11/05/2017;185;A;BND;2,21700000;2,21900000;1,39750000;1,39850000
11/05/2017;190;A;KYD;3,73550000;3,78180000;0,82000000;0,83000000
11/05/2017;195;A;SGD;2,21750000;2,21840000;1,39790000;1,39820000
11/05/2017;197;B;CLF;123,44330000;123,46720000;39,81400000;39,81400000
11/05/2017;200;B;FJD;1,46000000;1,50680000;0,47090000;0,48590000
11/05/2017;205;A;HKD;0,39810000;0,39820000;7,78840000;7,78870000
11/05/2017;210;A;TTD;0,45800000;0,46150000;6,71980000;6,76980000
11/05/2017;215;A;XCD;1,13990000;1,15280000;2,69000000;2,72000000
